0 [1.00e-01]
100 [9.45e-02]
200 [8.01e-02]
300 [6.41e-02]
400 [5.44e-02]
500 [5.06e-02]
600 [5.16e-02]
700 [5.70e-02]
800 [7.80e-02]
900 [1.17e-01]
1000 [1.53e-01]
1100 [1.83e-01]
1200 [1.94e-01]
1300 [1.98e-01]
1400 [1.98e-01]
1500 [1.97e-01]
1600 [1.95e-01]
1700 [1.92e-01]
1800 [1.83e-01]
1900 [1.70e-01]
2000 [1.68e-01]
2100 [1.57e-01]
2200 [1.56e-01]
2300 [1.53e-01]
2400 [1.50e-01]
2500 [1.48e-01]
2600 [1.46e-01]
2700 [1.45e-01]
2800 [1.41e-01]
2900 [1.41e-01]
3000 [1.40e-01]
3100 [1.38e-01]
3200 [1.38e-01]
3300 [1.36e-01]
3400 [1.34e-01]
3500 [1.33e-01]
3600 [1.32e-01]
3700 [1.29e-01]
3800 [1.27e-01]
3900 [1.25e-01]
4000 [1.25e-01]
4100 [1.24e-01]
4200 [1.22e-01]
4300 [1.19e-01]
4400 [1.17e-01]
4500 [1.17e-01]
4600 [1.16e-01]
4700 [1.14e-01]
4800 [1.12e-01]
4900 [1.11e-01]
5000 [1.08e-01]
5100 [1.08e-01]
5200 [1.06e-01]
5300 [1.01e-01]
5400 [1.01e-01]
5500 [9.71e-02]
5600 [9.74e-02]
5700 [9.76e-02]
5800 [9.49e-02]
5900 [9.23e-02]
6000 [9.14e-02]
6100 [8.95e-02]
6200 [8.68e-02]
6300 [8.63e-02]
6400 [8.29e-02]
6500 [8.14e-02]
6600 [8.04e-02]
6700 [7.68e-02]
6800 [7.53e-02]
6900 [7.35e-02]
7000 [7.30e-02]
7100 [6.80e-02]
7200 [6.76e-02]
7300 [6.52e-02]
7400 [6.16e-02]
7500 [5.81e-02]
7600 [5.55e-02]
7700 [5.28e-02]
7800 [5.29e-02]
7900 [5.03e-02]
8000 [4.47e-02]
8100 [4.43e-02]
8200 [4.48e-02]
8300 [3.83e-02]
8400 [3.63e-02]
8500 [3.72e-02]
8600 [3.11e-02]
8700 [3.12e-02]
8800 [3.32e-02]
8900 [2.97e-02]
9000 [3.04e-02]
9100 [2.51e-02]
9200 [2.58e-02]
9300 [2.46e-02]
9400 [2.21e-02]
9500 [2.37e-02]
9600 [2.24e-02]
9700 [2.70e-02]
9800 [2.72e-02]
9900 [2.67e-02]
10000 [3.20e-02]
10100 [3.57e-02]
10200 [3.94e-02]
10300 [4.42e-02]
10400 [4.80e-02]
10500 [5.17e-02]
10600 [5.62e-02]
10700 [6.12e-02]
10800 [6.60e-02]
10900 [7.07e-02]
11000 [7.62e-02]
11100 [8.18e-02]
11200 [8.72e-02]
11300 [9.25e-02]
11400 [9.81e-02]
11500 [1.04e-01]
11600 [1.08e-01]
11700 [1.13e-01]
11800 [1.19e-01]
11900 [1.26e-01]
12000 [1.31e-01]
12100 [1.38e-01]
12200 [1.43e-01]
12300 [1.50e-01]
12400 [1.57e-01]
12500 [1.62e-01]
12600 [1.70e-01]
12700 [1.77e-01]
12800 [1.86e-01]
12900 [1.95e-01]
13000 [2.06e-01]
13100 [2.22e-01]
13200 [2.16e-01]
13300 [2.00e-01]
13400 [1.94e-01]
13500 [1.72e-01]
13600 [1.78e-01]
13700 [1.51e-01]
13800 [1.58e-01]
13900 [1.56e-01]
14000 [1.42e-01]
14100 [1.46e-01]
14200 [1.40e-01]
14300 [1.42e-01]
14400 [1.30e-01]
14500 [1.27e-01]
14600 [1.24e-01]
14700 [1.15e-01]
14800 [1.09e-01]
14900 [1.06e-01]
15000 [9.88e-02]
