t,x,y,u,v,p,dudx,dudy,dvdx,dvdy,dudt,dvdt,flow_type,sample_id
0.022222222222222223,0.894736842105263,0.1,-0.0166713098089267,-0.0007882950641699964,-7.165840551552266,0.0,0.0,0.0,0.0,-0.16143444011368374,0.02951424731137745,laminar,94
0.05555555555555556,0.3157894736842105,0.05555555555555556,0.9793861921638388,0.0008210866841035444,-2.5286446657209884,0.033065825280152394,-5.008455857958631,-0.007925183981819222,-0.11742254382608194,-0.823800574146405,-0.0015813004166492285,laminar,44
0.05555555555555556,0.21052631578947367,0.05555555555555556,0.9684750655881424,-0.00027565416867660097,-1.672494553772216,-0.13516948414091506,-4.619460108205979,-0.0013751524422387638,0.13657782840113653,0.7476767775247473,-0.04061950769714091,laminar,81
0.06666666666666667,0.42105263157894735,0.08888888888888889,0.3966327267068706,0.0030891630505168848,-3.3739264001213862,0.07969038801842487,-31.840202341562645,0.04281531932020957,0.020994102227660155,1.4371543740126558,0.01301022058375466,laminar,66
0.1,0.6842105263157894,0.0,-0.006445297977305739,-0.0011398986245329992,-5.445617900211767,0.0,0.0,0.0,0.0,-1.4898602314870821,0.008810323587195495,laminar,79
0.011111111111111112,0.15789473684210525,0.08888888888888889,0.40187842748072833,0.0016579337346929726,-1.2588883445244152,0.10854359863215407,-31.44262437073111,0.013753739680550783,0.08771146157059256,0.7343724065642598,-0.02366739654133842,laminar,44
0.05555555555555556,0.2631578947368421,0.07777777777777778,0.6805477284983007,0.00010313007071834174,-2.12406281426597,0.02111859356537904,-22.50571725022051,-0.021833281961604747,-0.0009228332426708559,0.6118411677872082,0.05927252470220351,laminar,63
0.022222222222222223,0.9473684210526315,0.03333333333333333,0.9077410289866039,0.0017589530134842907,-7.592485414895337,-0.09978115898667822,13.21172533665615,-0.036606183802949714,0.04868126095409813,1.0396154980079786,0.06692659560388199,laminar,76
0.06666666666666667,0.0,0.03333333333333333,0.8881054594860031,-0.0004059782804682122,-0.005828052694994036,0.0,0.0,0.0,0.0,-0.43611777191978063,-0.04518415229974199,laminar,66
0.044444444444444446,0.10526315789473684,0.07777777777777778,0.7132153308585837,0.0009246783722621013,-0.8481127424642801,0.10073714564927161,-22.138492314288943,0.011866469512334131,0.07433132698919638,0.39624614320647455,-0.028896175849878858,laminar,2
0.022222222222222223,0.05263157894736842,0.05555555555555556,0.9961159840261838,-0.00019354017684684388,-0.4226192346676462,-0.08070607266036722,-3.2924505889236966,-0.02527743396191455,0.14255782849366647,-0.803584852417194,0.13000493521088358,laminar,61
0.0,0.631578947368421,0.07777777777777778,0.691358024691358,-2.481291654160021e-05,0.0,0.0,-22.222222222222218,-0.008938626754133394,0.04095477985461808,0.7767366853744684,0.012662046563043176,laminar,98
0.05555555555555556,0.42105263157894735,0.05555555555555556,0.9940745754218455,0.0017152304504241631,-3.3614073439522776,-0.02470511978754436,-4.5829089302032395,0.012601182790770814,-0.052938417132562914,-0.0008962763554443143,0.04000952232980737,laminar,33
0.03333333333333333,0.3157894736842105,0.011111111111111112,0.38855324245562917,-0.0018133981421395902,-2.524791781663188,-0.06858962709827021,30.474226893208932,-0.017099265687598876,0.01733021894689191,-1.259598179338392,-0.02409526554193388,laminar,66
0.022222222222222223,0.05263157894736842,0.044444444444444446,0.972602647370528,-0.0016623014466503154,-0.4180404855653346,0.07154413839995466,3.7966712044082866,-0.007366886876101193,0.05299831432947321,-0.7483865130058553,-0.07461194190186182,laminar,44
0.011111111111111112,0.42105263157894735,0.05555555555555556,0.987836048799766,0.0007292434140705097,-3.361890424191578,0.23060798117140013,-3.9850089504200623,0.02482529247581598,0.04382580481027272,-0.989249936075276,0.044110270171901965,laminar,87
0.08888888888888889,0.9473684210526315,0.06666666666666667,0.8875616260861161,0.0018768524583563423,-7.572523005817287,-0.011921315832813473,-13.651544097232994,0.037005038413814084,-0.05545150992871147,0.6786140748519021,0.055290396984363915,laminar,60
0.044444444444444446,0.15789473684210525,0.05555555555555556,0.9950759433127772,-0.001050990393057409,-1.2658002833138202,-0.13626935893869346,-4.693158431541111,-0.02948519143717,0.03249314760508505,-0.05024452947685054,0.049955725734329125,laminar,34
0.0,0.2631578947368421,0.07777777777777778,0.691358024691358,0.00023018712178330685,0.0,0.0,-22.222222222222218,-0.004678424543423049,-0.01755573683039563,-0.5743729455705227,0.1953329182177024,laminar,28
0.011111111111111112,0.0,0.03333333333333333,0.8909178989403397,-0.0014480215056829405,-0.01710670127443665,0.0,0.0,0.0,0.0,0.5471065259880226,-0.06078642787141113,laminar,34
0.011111111111111112,0.15789473684210525,0.011111111111111112,0.4001158809416249,-0.0014042034869436156,-1.263457738027783,-0.06488775511933764,30.465153125524576,-0.0029843972781985898,-0.057706217992247774,-0.664554609574261,-0.07380528628588812,laminar,16
0.03333333333333333,0.05263157894736842,0.06666666666666667,0.8878870384934686,-0.002143952313563638,-0.4096870451311948,0.020774517178652474,-12.451980062636485,0.010239364263074131,0.014664955393800534,-0.0735296258402296,-0.07770484063570977,laminar,59
0.08888888888888889,0.15789473684210525,0.044444444444444446,1.0047795368345436,-0.0011043286314015575,-1.2712440382790364,0.001303610849370751,4.25784368557853,0.011149617999932807,-0.04664249059343414,0.7015119540976444,-0.016972065680359878,laminar,5
0.022222222222222223,0.6842105263157894,0.022222222222222223,0.6870159437673498,-0.0013158504500301621,-5.480017104534873,-0.08138599827330967,22.873972341992257,-0.004889141420846471,0.025219641291741184,0.5392821827223615,-0.04578212030228718,laminar,35
0.1,0.894736842105263,0.0,0.0012209209645108472,-0.0028632216912769584,-7.1573101322737624,0.0,0.0,0.0,0.0,0.006471306029651159,-0.2733182957521227,laminar,2
0.022222222222222223,0.42105263157894735,0.06666666666666667,0.907346757586168,0.0013160019016021885,-3.361809717161504,0.030648285490807614,-12.626930061645595,0.024467527970062155,-0.1080619404225485,0.8735454652754326,-0.02010993956762623,laminar,21
0.05555555555555556,0.5789473684210527,0.03333333333333333,0.881632426539348,0.000785781757086483,-4.6409887813036566,0.2890327588729268,13.501557696329495,0.023407933664373347,0.026996005179880638,-1.946695421602701,-0.06928844137369056,laminar,41
0.03333333333333333,0.05263157894736842,0.1,0.00035651195814523384,-0.0012876991853484796,-0.4074397819299262,0.0,0.0,0.0,0.0,-0.7147355754685069,-0.030991199007862548,laminar,72
0.044444444444444446,1.0,0.022222222222222223,0.6737309547909418,0.0003550115264055305,-8.001897867459046,0.0,0.0,0.0,0.0,-0.5872753963496902,0.17479012677089473,laminar,4
0.08888888888888889,0.15789473684210525,0.03333333333333333,0.890368225667666,0.0014188165587391648,-1.2655252066001854,-0.1286624210816169,12.682503884815935,-0.006212149159063128,-0.0404699134143508,-0.15601770975605667,0.012124979613150295,laminar,88
0.0,0.8421052631578947,0.022222222222222223,0.6913580246913579,-0.0017617699343839223,0.0,0.0,22.22222222222222,0.0017001944160482706,-0.018955266529641114,-0.17940851058224627,0.06024641465933627,laminar,79
0.07777777777777778,0.7368421052631579,0.08888888888888889,0.37906287605730005,0.0007781557621446334,-5.887024396136145,-0.20281409115218857,-31.65894357429669,0.003877668947948764,-0.14032454308271086,1.0436021352953684,0.0648724120700764,laminar,34
0.044444444444444446,0.0,0.03333333333333333,0.8973274342989042,-0.0008669600060482321,0.020783316538926268,0.0,0.0,0.0,0.0,-0.7902999236861941,-0.016344604465302268,laminar,61
0.03333333333333333,0.2631578947368421,0.044444444444444446,0.9723959073468854,0.0003960099789913165,-2.0868367915528148,-0.029362647741122183,4.539337112016232,0.0050937040809351086,0.19384423788842198,-0.5751387722100598,0.0044349012694211085,laminar,62
0.08888888888888889,0.5789473684210527,0.05555555555555556,0.9898179227691224,-0.0012525774402879172,-4.622213590692972,0.0760037900082326,-4.182154145152911,-0.005087380176877564,0.13818819530397233,0.3962304196020727,0.0036259249539006447,laminar,78
0.044444444444444446,0.5789473684210527,0.08888888888888889,0.4062921137917133,0.0011912053639239182,-4.63193646990606,0.12237327109085896,-31.04790410841253,0.02633281284259302,-0.16306893715198614,-0.5012117139332251,0.11924515114013025,laminar,61
0.07777777777777778,0.7894736842105263,0.05555555555555556,0.9925262675898624,0.00109142733033408,-6.293497174321486,0.0658722474691334,-4.510743393854224,0.013689903562097592,0.05207583221226873,-0.05667206742214215,0.07168210098337584,laminar,24
0.07777777777777778,0.5789473684210527,0.1,0.013021822064876426,0.00016866712367938,-4.6360082340662165,0.0,0.0,0.0,0.0,0.11905644410101202,-0.048745790422343824,laminar,8
0.03333333333333333,1.0,0.0,-0.009497089674131647,0.0004215603180746815,-7.99666106158081,0.0,0.0,0.0,0.0,0.35316429762745344,0.06218232236879957,laminar,55
0.03333333333333333,0.6842105263157894,0.0,0.00772262976187015,0.001525671623937835,-5.471370625483093,0.0,0.0,0.0,0.0,0.14472908215620747,-0.09593390512922008,laminar,54
0.08888888888888889,0.5789473684210527,0.07777777777777778,0.6852228251061956,-0.0005622042148291323,-4.642888916924033,-0.03785174485635884,-21.888565534254365,-0.0035567338653275833,-0.018004979622162024,-0.7487766913244875,0.001770388375231703,laminar,40
0.03333333333333333,0.42105263157894735,0.0,-0.0032132866391767424,0.004509025952186347,-3.355693939607683,0.0,0.0,0.0,0.0,0.05245737294254371,0.002733990236035487,laminar,18
0.1,0.2631578947368421,0.07777777777777778,0.682027691047759,-0.001036046652759645,-2.10771967651957,-0.0014689756229495088,-21.085029927250705,0.031496711325050115,0.002737844839258241,-1.2324876865080103,-0.01261721521184072,laminar,9
0.022222222222222223,1.0,0.03333333333333333,0.8934700269520999,0.0010394739102779767,-7.992759147638143,0.0,0.0,0.0,0.0,-1.5542468593391923,-0.07498482337697651,laminar,40
0.0,0.47368421052631576,0.044444444444444446,0.9876543209876543,-0.001246710225100785,0.0,0.0,4.444444444444444,0.005268230657956629,0.03383201439508824,0.7405387969098731,0.19050108830104823,laminar,27
0.06666666666666667,0.7368421052631579,0.1,0.011483027697596064,0.00010560378267681172,-5.88872746268341,0.0,0.0,0.0,0.0,-0.9031533966386007,0.047903921023558824,laminar,84
0.1,0.47368421052631576,0.022222222222222223,0.6869973315108943,0.002323752534378273,-3.7863901680028635,0.036280501823884925,22.55267144586228,0.0073254822556730196,0.031751616939197876,-1.530464102992568,0.0029311391611861175,laminar,4
0.022222222222222223,0.3684210526315789,0.0,-0.0029006098376293467,-0.0012804022276465417,-2.9493299539229665,0.0,0.0,0.0,0.0,0.40081201296493096,-0.07480139658493003,laminar,91
0.1,0.10526315789473684,0.05555555555555556,0.9871158445174977,0.006097418955437016,-0.8394289061915927,0.05902314266920328,-5.171816735078171,-0.008856920665599344,0.11766444649723624,-0.248950571466533,0.22480308720959716,laminar,18
0.06666666666666667,0.6842105263157894,0.1,0.0006300297281086417,-0.001496570385487262,-5.477788346322842,0.0,0.0,0.0,0.0,-0.551600436471263,0.06707466558327263,laminar,51
0.05555555555555556,0.15789473684210525,0.08888888888888889,0.40148280971546946,-0.0009737807394180628,-1.259945995700013,-0.0611069962135595,-30.87733664607342,-0.025371752760290366,-0.011489488763212456,-0.03215896434545784,0.033243221132649894,laminar,82
0.08888888888888889,0.894736842105263,0.044444444444444446,0.9851218794152392,-0.00036257121034581895,-7.170586626961949,0.08056402678474872,4.387413748316196,-0.02460257868143147,-0.06596416340785023,-1.8257237754871147,-0.033181682061839614,laminar,5
0.06666666666666667,0.15789473684210525,0.07777777777777778,0.6937130173173569,0.001738557681269991,-1.2633633582222312,0.11388701128894363,-22.348417425058994,-0.010542160330463391,-0.0440266739839081,0.05567876236851621,0.050070667028101014,laminar,20
0.06666666666666667,0.3157894736842105,0.07777777777777778,0.7079719187132766,0.001628155755740998,-2.5284039053897427,0.04579347184739624,-22.346141182741828,-0.03330517624972637,-0.056582681850602855,1.1586216727432708,0.03531391959429518,laminar,46
0.05555555555555556,0.2631578947368421,0.06666666666666667,0.8853295397180191,-5.7859403416123806e-05,-2.098404253330357,0.11598491631950686,-12.06339737765661,0.024913607439173736,-0.02051190794262403,-1.114686252993513,0.04723348809365002,laminar,0
0.03333333333333333,0.7894736842105263,0.011111111111111112,0.3785354722194397,-0.0002659399669887087,-6.321155707019738,-0.010932431436837059,30.915268319903745,0.02560461449493641,0.01665199989384354,-0.7606751591463734,-0.048931232796953085,laminar,29
0.08888888888888889,0.631578947368421,0.07777777777777778,0.6865668453815078,-0.0003710782589038677,-5.048326300793339,0.13947077467173769,-22.488886593260126,-0.013925682285102653,0.03816100282977734,-0.508031010882648,0.11834546361357695,laminar,10
0.044444444444444446,0.10526315789473684,0.0,0.00984718630133851,-0.001406815331313031,-0.8439737216609425,0.0,0.0,0.0,0.0,-0.09165208660984886,-0.12677403482152902,laminar,12
0.022222222222222223,0.5789473684210527,0.08888888888888889,0.3948446071362824,-0.0012218194933810234,-4.618006175173238,-0.0821939319913583,-30.638995477630694,0.0061058231685902405,-0.06477163428038453,-0.2471137351749919,-0.047452532116415036,laminar,42
0.07777777777777778,0.3157894736842105,0.08888888888888889,0.4041285187120898,-0.00040915910990073974,-2.5557320741913214,0.0006225939349319976,-30.597880336450935,0.014750012716545398,0.0614594450545325,0.7692491956167113,-0.03379818012924709,laminar,4
0.03333333333333333,0.0,0.07777777777777778,0.7176695382329633,0.002786238635542326,-0.004823868175661923,0.0,0.0,0.0,0.0,0.8569814976798429,-0.043885182044230836,laminar,41
0.022222222222222223,0.3157894736842105,0.05555555555555556,0.9861073675996376,0.0016417393798153239,-2.5350179123135548,-0.05883808209414204,-4.680521282129082,-0.0029891732454653073,-0.11548271976083803,0.6200507798104493,0.05180032901262557,laminar,7
0.03333333333333333,0.894736842105263,0.06666666666666667,0.8946226600835259,-0.0006007764646684766,-7.154673507878993,0.054700585355833276,-12.671181827393678,0.0033964166715196634,0.22446812709861946,-0.6732889256991503,0.15779551463818378,laminar,99
0.08888888888888889,0.2631578947368421,0.011111111111111112,0.3944165625678891,0.0003300241877241473,-2.1048599148145604,-0.014703301554405634,31.697384151945464,-0.004352686454785787,0.18538590778444744,0.5478486061962329,0.07406466676930161,laminar,86
0.022222222222222223,0.631578947368421,0.03333333333333333,0.8695792286102637,0.0010086590179449748,-5.023652776583483,0.1501359244841951,12.8539433405623,-0.030827265850672917,-0.03221210197134423,-0.16176952116941368,-0.035067835952313095,laminar,71
0.044444444444444446,0.21052631578947367,0.044444444444444446,0.9800201870838454,0.001886733468531448,-1.6913538177462029,0.06762698114131882,4.359547551120119,-0.01882617996413315,0.022078259060783853,1.2531058923952954,0.13962849481363265,laminar,19
0.011111111111111112,0.47368421052631576,0.044444444444444446,0.9676556759941504,0.00020346965631011277,-3.7928162993228405,-0.12845354891873556,3.406535264169334,0.028337035452606175,-0.07910792667970075,0.21156258155966,-0.06800413232466705,laminar,26
0.011111111111111112,0.3157894736842105,0.0,-0.013860004963288057,-0.0010701626974122117,-2.528131324942286,0.0,0.0,0.0,0.0,-0.009831143094076417,0.023388799308216513,laminar,97
0.05555555555555556,0.5789473684210527,0.022222222222222223,0.6941533787768102,0.002150332166441237,-4.620861516889946,-0.14829189062760234,23.332075805440414,0.004551228866952274,-0.01907957804659724,-0.12857784120264282,-0.02728046379417764,laminar,58
0.1,0.9473684210526315,0.044444444444444446,0.9841487301523728,-0.0014943806780445738,-7.581380083426851,0.1623753125571954,4.338430388261152,-0.015207930480282838,0.14953233423472098,-0.21411288508180748,-0.15100495184694795,laminar,24
0.08888888888888889,0.05263157894736842,0.044444444444444446,0.9859109363833272,-0.001533976249478423,-0.4103606657731266,-0.15025450230571946,4.208661401494926,-0.0063693191178085945,-0.014233651896172131,-0.7303600404605204,-0.006998806766237548,laminar,20
0.03333333333333333,0.21052631578947367,0.08888888888888889,0.3816115835557551,0.0027637136610427003,-1.6969260115247118,0.17306905365773015,-32.18837647362196,-0.01248339828666085,-0.10150900976088448,1.5741932633116518,-0.033704276472380335,laminar,2
0.03333333333333333,0.15789473684210525,0.011111111111111112,0.4020100142481168,-0.0006604114184784164,-1.2706562657673763,-0.0008515743903609319,30.574543416076896,0.04134141211792213,-0.13965918768348862,0.6585185860386311,0.021963909972939774,laminar,62
0.08888888888888889,0.10526315789473684,0.044444444444444446,0.9924335523048874,0.0007365406190837552,-0.8481154069789715,-0.04190575475034297,4.184431252291015,0.02505917418243654,-0.06068842360372794,0.6887338428689826,-0.09705728187723718,laminar,97
0.022222222222222223,0.631578947368421,0.07777777777777778,0.6860776151864483,-0.001155136539620222,-5.072589855845566,-0.11650333123189383,-22.65515864887034,-0.00041052064722879876,0.09029209761962227,-0.6009327375963047,0.05563122668092117,laminar,68
0.044444444444444446,0.6842105263157894,0.05555555555555556,0.9797695932301473,0.0016036940473447112,-5.482016068175628,0.09943889450110399,-4.481774302146959,-0.014885277558493247,0.06795932883210352,0.31003120678706475,-0.035572086802690445,laminar,61
0.044444444444444446,0.7368421052631579,0.022222222222222223,0.7170827955564978,-0.0007617955267915852,-5.896595763443255,-0.19341466488211023,22.518890062406474,-0.048263623025441335,-0.1300826402194272,2.1531111488740593,-0.032404502291039014,laminar,90
0.05555555555555556,0.6842105263157894,0.0,-0.013675789257042117,-0.002172379793046676,-5.473128201258719,0.0,0.0,0.0,0.0,-0.32986803658566916,-0.08034136574484657,laminar,69
0.011111111111111112,0.7368421052631579,0.044444444444444446,1.0078512500910635,0.002461679115845187,-5.896098804897722,0.04819922101692614,3.6368707150378548,-0.001609127056432351,-0.11799750590771736,-0.32852673333289006,-0.013465531804641079,laminar,20
0.07777777777777778,1.0,0.011111111111111112,0.39034520521121036,0.0022402892266555124,-7.981128354172949,0.0,0.0,0.0,0.0,0.1740084569658601,-0.08616792923538757,laminar,82
0.011111111111111112,0.5263157894736842,0.06666666666666667,0.9046619318735966,-0.00017247212322381842,-4.215506291348409,0.17591115924149314,-13.728517592623993,-0.020022687015255274,0.08945833872468437,0.4601077025954803,0.07933259999217904,laminar,6
0.05555555555555556,0.6842105263157894,0.08888888888888889,0.38920014082528775,0.00010562880752513777,-5.46353467613633,-0.10841613557477692,-31.758555771971682,0.0014793515371229692,-0.089728067059273,-0.18202630740485892,-0.021521341256392434,laminar,30
0.1,0.7894736842105263,0.022222222222222223,0.7022805049842765,0.0013403989678409675,-6.2975411264517085,0.009351864828692158,22.970780817472,0.00801313989251859,-0.03270939984898478,2.242521164821787,0.1048526424105673,laminar,65
0.044444444444444446,0.7368421052631579,0.06666666666666667,0.9069361950228494,0.0006554304871550729,-5.912692993479947,0.0716199661215201,-11.955109653651526,0.013143506347573209,0.06085864311137987,-0.21625480155562093,-0.0009344020132383605,laminar,7
0.07777777777777778,0.3157894736842105,0.0,0.005016214266788384,-0.0011457896299734613,-2.505693916916683,0.0,0.0,0.0,0.0,0.12065633714517086,0.11905324086730279,laminar,19
0.06666666666666667,1.0,0.03333333333333333,0.8735011963474668,-0.0008040669171248632,-7.99805365044108,0.0,0.0,0.0,0.0,0.09419717301757946,-0.11483182204392195,laminar,68
0.07777777777777778,0.05263157894736842,0.044444444444444446,0.9952599447539315,-0.000719648082919519,-0.4186223617991411,-0.04379481858079104,3.8711321638174647,0.03259896217262638,0.005544000474119506,0.34086237424793,0.06309382893240016,laminar,13
0.1,0.10526315789473684,0.05555555555555556,0.9890056493683591,0.002451188026531399,-0.8636040952278822,-0.06902782518518225,-5.273228696517111,-0.04056514202754506,0.0011812802605365381,-0.375406640052367,-0.011162278189882002,laminar,32
0.03333333333333333,0.21052631578947367,0.08888888888888889,0.38423880527864995,-0.000441192947040624,-1.6874408349646506,-0.022295046871518426,-31.207399011377383,0.019085396013925403,-0.19395185965699924,-0.29164441022960785,0.13331416081497205,laminar,53
0.05555555555555556,0.42105263157894735,0.03333333333333333,0.8982816779801918,-0.0004761135895763206,-3.3756155183267538,0.11811310405882786,12.69006320433236,-0.006619180039189573,0.023260243615478897,-0.9597257810478932,0.05386706078894549,laminar,93
0.05555555555555556,0.7368421052631579,0.022222222222222223,0.6976809860786006,-0.00011487814732225125,-5.891124624971022,-0.23933097707584433,20.952647474225493,-0.011711701586299646,-0.041068324548206074,0.4607366472269614,-0.01355816481863724,laminar,10
0.022222222222222223,1.0,0.022222222222222223,0.6855763884607392,0.0006315650713411978,-8.010228126440726,0.0,0.0,0.0,0.0,1.1005709433899336,-0.03542921628724241,laminar,4
0.05555555555555556,0.894736842105263,0.05555555555555556,0.9851522452940755,-0.0006338385146943057,-7.156869477649932,-0.014840350296065175,-4.3014389054752185,-0.01801379242695609,0.0973703873411541,-0.8197506868683591,0.06646526063017763,laminar,15
0.1,0.42105263157894735,0.1,-0.004479802156832367,-0.0015348829241854517,-3.369320982361912,0.0,0.0,0.0,0.0,0.2168829630842594,0.10922953273654204,laminar,57
0.06666666666666667,0.6842105263157894,0.06666666666666667,0.8982435310185184,0.0010429554836015695,-5.480567056489998,0.016442594860975768,-12.956844226809185,0.0253579707876076,-0.014748824268221125,-0.1743999445809774,0.01930484459307515,laminar,26
0.044444444444444446,0.894736842105263,0.05555555555555556,0.986559044118687,0.00040714533531129124,-7.167001598775789,0.06738697889676104,-4.527034622612797,0.01342430968211202,0.17830450620598665,-1.1497406481142003,0.014411588571353398,laminar,45
0.0,0.47368421052631576,0.07777777777777778,0.691358024691358,-0.0012121446375610843,0.0,0.0,-22.222222222222218,0.01115600857673878,-0.05241171970494435,1.2511172736040743,0.10113514498677012,laminar,65
0.1,0.7368421052631579,0.022222222222222223,0.6988368061440154,-7.378381605045389e-05,-5.904352879401554,0.1413060552434237,22.331938120573696,0.0013607325896962741,0.055181449744739944,3.5830686649893417,-0.055178633850786286,laminar,17
0.044444444444444446,0.894736842105263,0.03333333333333333,0.8834127166198091,-0.00045270884931362444,-7.157499433333022,0.09949606460555865,13.775459754472202,-0.009749568301149102,-0.019641476964326395,-0.028243245556730523,-0.020597859006125204,laminar,38
0.011111111111111112,0.21052631578947367,0.044444444444444446,0.9823448342272446,-0.0012067349573598965,-1.668014874036424,-0.0915656129157828,4.933887694216776,0.01672327266590219,-0.07454123983261235,0.16865904695823608,-0.004954641309123288,laminar,61
0.022222222222222223,0.0,0.07777777777777778,0.6929506279580476,0.0011945139943262224,0.00800708592642511,0.0,0.0,0.0,0.0,0.729060741567239,0.04701046859961772,laminar,99
0.06666666666666667,0.0,0.05555555555555556,1.0004903316635274,0.0005721312486932376,-0.003320405791588485,0.0,0.0,0.0,0.0,-0.7853511974815208,-0.10317708814015147,laminar,5
