0 [1.00e-01]
100 [9.59e-02]
200 [9.60e-02]
0 [9.60e-02]
63 [9.02e-02]
163 [9.13e-02]
263 [9.29e-02]
363 [9.54e-02]
463 [9.88e-02]
563 [1.03e-01]
663 [1.08e-01]
763 [1.15e-01]
863 [1.22e-01]
963 [1.31e-01]
1063 [1.42e-01]
1163 [1.55e-01]
1263 [1.73e-01]
1363 [1.88e-01]
1463 [2.07e-01]
1563 [2.35e-01]
1663 [2.33e-01]
1763 [2.26e-01]
1863 [2.19e-01]
1963 [2.11e-01]
2063 [2.05e-01]
2163 [2.00e-01]
2263 [1.91e-01]
2363 [1.87e-01]
2463 [1.83e-01]
2563 [1.75e-01]
2663 [1.69e-01]
2763 [1.63e-01]
2863 [1.54e-01]
2963 [1.48e-01]
3063 [1.40e-01]
3163 [1.31e-01]
3263 [1.23e-01]
3363 [1.13e-01]
3463 [1.02e-01]
3563 [1.02e-01]
3663 [1.02e-01]
3763 [1.02e-01]
3863 [1.02e-01]
3963 [1.02e-01]
4063 [1.02e-01]
4163 [1.02e-01]
4263 [1.02e-01]
4363 [1.02e-01]
4463 [1.02e-01]
4563 [1.01e-01]
4663 [9.93e-02]
4763 [9.63e-02]
4863 [9.23e-02]
4963 [8.67e-02]
5063 [7.84e-02]
5163 [6.69e-02]
5263 [5.21e-02]
5363 [3.61e-02]
5463 [1.16e-02]
5563 [1.15e-02]
5663 [1.15e-02]
5763 [1.15e-02]
5863 [1.16e-02]
5963 [1.16e-02]
6063 [1.16e-02]
6163 [1.16e-02]
6263 [1.16e-02]
6363 [1.17e-02]
6463 [1.17e-02]
6563 [1.17e-02]
6663 [1.18e-02]
6763 [1.18e-02]
6863 [1.19e-02]
6963 [1.20e-02]
7063 [1.21e-02]
7163 [1.22e-02]
7263 [1.23e-02]
7363 [1.25e-02]
7463 [1.27e-02]
7563 [1.30e-02]
7663 [1.29e-02]
7763 [7.34e-03]
7863 [5.15e-03]
7963 [4.90e-03]
8063 [5.17e-03]
8163 [4.71e-03]
8263 [9.32e-04]
8363 [-3.73e-04]
8463 [-1.44e-04]
8563 [-2.73e-05]
8663 [-1.98e-05]
8763 [-3.09e-05]
8863 [-3.29e-05]
8963 [-4.94e-05]
9063 [-6.13e-05]
9163 [-7.53e-05]
9263 [-1.06e-04]
9363 [-1.01e-04]
9463 [-1.58e-04]
9563 [-1.14e-04]
9663 [-1.62e-04]
9763 [-9.42e-05]
9863 [-9.85e-05]
9963 [-7.64e-05]
10063 [-7.54e-05]
10163 [-7.97e-05]
10263 [-7.44e-05]
10363 [-7.07e-05]
10463 [-6.74e-05]
10563 [-5.43e-05]
10663 [-1.21e-04]
10763 [-3.91e-05]
10863 [-5.07e-05]
10963 [-4.26e-05]
11063 [-1.25e-04]
11163 [-3.02e-05]
11263 [-5.57e-05]
11363 [-6.60e-05]
11463 [-4.52e-05]
11563 [-2.67e-05]
11663 [-3.43e-05]
11763 [-3.19e-05]
11863 [-6.19e-05]
11963 [-5.42e-05]
12063 [-7.09e-05]
12163 [-1.15e-04]
12263 [-7.30e-06]
12363 [2.91e-05]
12463 [-2.53e-05]
12563 [-2.66e-05]
12663 [-2.59e-05]
12763 [-7.45e-06]
12863 [-1.54e-04]
12963 [-2.77e-05]
13063 [-2.06e-05]
13163 [-1.80e-05]
13263 [-2.35e-05]
13363 [-1.88e-05]
13463 [-1.04e-05]
13563 [-1.27e-05]
13663 [-2.76e-06]
13763 [6.06e-05]
13863 [-1.90e-05]
13963 [-1.74e-05]
14063 [-2.21e-05]
14163 [-2.60e-05]
14263 [-2.97e-05]
14363 [-3.73e-06]
14463 [-2.05e-05]
14563 [-1.45e-05]
14663 [2.68e-05]
14763 [-3.08e-06]
14863 [4.46e-06]
14963 [2.78e-06]
15000 [-7.71e-05]
